Sample,Case,Multiplicity,NoiseRatio,Rotation,Opening,Repeat,Variant,AngleTolerance,DistanceTolerance,TrueLines,PredictedLines,MatchedLines,ExactRecovery,CountCorrect,Accepted
3509,cross,5,0,75,90,4,Inlier ratio only,20,1.25,2,0,0,0,0,0
3510,cross,5,0,75,90,5,Full,10,0.75,2,2,0,0,1,1
3510,cross,5,0,75,90,5,Full,15,1,2,2,0,0,1,1
3510,cross,5,0,75,90,5,Full,20,1.25,2,2,0,0,1,1
3510,cross,5,0,75,90,5,Initial RANSAC,10,0.75,2,1,1,0,0,1
3510,cross,5,0,75,90,5,Initial RANSAC,15,1,2,1,1,0,0,1
3510,cross,5,0,75,90,5,Initial RANSAC,20,1.25,2,1,1,0,0,1
3510,cross,5,0,75,90,5,Inlier ratio only,10,0.75,2,0,0,0,0,0
3510,cross,5,0,75,90,5,Inlier ratio only,15,1,2,0,0,0,0,0
3510,cross,5,0,75,90,5,Inlier ratio only,20,1.25,2,0,0,0,0,0
3511,cross,5,0,90,30,1,Full,10,0.75,2,2,1,0,1,1
3511,cross,5,0,90,30,1,Full,15,1,2,2,1,0,1,1
3511,cross,5,0,90,30,1,Full,20,1.25,2,2,1,0,1,1
3511,cross,5,0,90,30,1,Initial RANSAC,10,0.75,2,1,1,0,0,1
3511,cross,5,0,90,30,1,Initial RANSAC,15,1,2,1,1,0,0,1
3511,cross,5,0,90,30,1,Initial RANSAC,20,1.25,2,1,1,0,0,1
3511,cross,5,0,90,30,1,Inlier ratio only,10,0.75,2,0,0,0,0,0
3511,cross,5,0,90,30,1,Inlier ratio only,15,1,2,0,0,0,0,0
3511,cross,5,0,90,30,1,Inlier ratio only,20,1.25,2,0,0,0,0,0
3512,cross,5,0,90,30,2,Full,10,0.75,2,2,1,0,1,1
3512,cross,5,0,90,30,2,Full,15,1,2,2,1,0,1,1
3512,cross,5,0,90,30,2,Full,20,1.25,2,2,1,0,1,1
3512,cross,5,0,90,30,2,Initial RANSAC,10,0.75,2,1,1,0,0,1
3512,cross,5,0,90,30,2,Initial RANSAC,15,1,2,1,1,0,0,1
3512,cross,5,0,90,30,2,Initial RANSAC,20,1.25,2,1,1,0,0,1
3512,cross,5,0,90,30,2,Inlier ratio only,10,0.75,2,0,0,0,0,0
3512,cross,5,0,90,30,2,Inlier ratio only,15,1,2,0,0,0,0,0
3512,cross,5,0,90,30,2,Inlier ratio only,20,1.25,2,0,0,0,0,0
3513,cross,5,0,90,30,3,Full,10,0.75,2,2,1,0,1,1
3513,cross,5,0,90,30,3,Full,15,1,2,2,1,0,1,1
3513,cross,5,0,90,30,3,Full,20,1.25,2,2,1,0,1,1
3513,cross,5,0,90,30,3,Initial RANSAC,10,0.75,2,1,1,0,0,1
3513,cross,5,0,90,30,3,Initial RANSAC,15,1,2,1,1,0,0,1
3513,cross,5,0,90,30,3,Initial RANSAC,20,1.25,2,1,1,0,0,1
3513,cross,5,0,90,30,3,Inlier ratio only,10,0.75,2,0,0,0,0,0
3513,cross,5,0,90,30,3,Inlier ratio only,15,1,2,0,0,0,0,0
3513,cross,5,0,90,30,3,Inlier ratio only,20,1.25,2,0,0,0,0,0
3514,cross,5,0,90,30,4,Full,10,0.75,2,2,1,0,1,1
3514,cross,5,0,90,30,4,Full,15,1,2,2,1,0,1,1
3514,cross,5,0,90,30,4,Full,20,1.25,2,2,1,0,1,1
3514,cross,5,0,90,30,4,Initial RANSAC,10,0.75,2,1,1,0,0,1
3514,cross,5,0,90,30,4,Initial RANSAC,15,1,2,1,1,0,0,1
3514,cross,5,0,90,30,4,Initial RANSAC,20,1.25,2,1,1,0,0,1
3514,cross,5,0,90,30,4,Inlier ratio only,10,0.75,2,0,0,0,0,0
3514,cross,5,0,90,30,4,Inlier ratio only,15,1,2,0,0,0,0,0
3514,cross,5,0,90,30,4,Inlier ratio only,20,1.25,2,0,0,0,0,0
3515,cross,5,0,90,30,5,Full,10,0.75,2,2,1,0,1,1
3515,cross,5,0,90,30,5,Full,15,1,2,2,1,0,1,1
3515,cross,5,0,90,30,5,Full,20,1.25,2,2,1,0,1,1
3515,cross,5,0,90,30,5,Initial RANSAC,10,0.75,2,1,1,0,0,1
3515,cross,5,0,90,30,5,Initial RANSAC,15,1,2,1,1,0,0,1
3515,cross,5,0,90,30,5,Initial RANSAC,20,1.25,2,1,1,0,0,1
3515,cross,5,0,90,30,5,Inlier ratio only,10,0.75,2,0,0,0,0,0
3515,cross,5,0,90,30,5,Inlier ratio only,15,1,2,0,0,0,0,0
3515,cross,5,0,90,30,5,Inlier ratio only,20,1.25,2,0,0,0,0,0
3516,cross,5,0,90,60,1,Full,10,0.75,2,2,0,0,1,1
3516,cross,5,0,90,60,1,Full,15,1,2,2,0,0,1,1
3516,cross,5,0,90,60,1,Full,20,1.25,2,2,0,0,1,1
3516,cross,5,0,90,60,1,Initial RANSAC,10,0.75,2,1,1,0,0,1
3516,cross,5,0,90,60,1,Initial RANSAC,15,1,2,1,1,0,0,1
3516,cross,5,0,90,60,1,Initial RANSAC,20,1.25,2,1,1,0,0,1
3516,cross,5,0,90,60,1,Inlier ratio only,10,0.75,2,0,0,0,0,0
3516,cross,5,0,90,60,1,Inlier ratio only,15,1,2,0,0,0,0,0
3516,cross,5,0,90,60,1,Inlier ratio only,20,1.25,2,0,0,0,0,0
3517,cross,5,0,90,60,2,Full,10,0.75,2,2,0,0,1,1
3517,cross,5,0,90,60,2,Full,15,1,2,2,0,0,1,1
3517,cross,5,0,90,60,2,Full,20,1.25,2,2,0,0,1,1
3517,cross,5,0,90,60,2,Initial RANSAC,10,0.75,2,1,1,0,0,1
3517,cross,5,0,90,60,2,Initial RANSAC,15,1,2,1,1,0,0,1
3517,cross,5,0,90,60,2,Initial RANSAC,20,1.25,2,1,1,0,0,1
3517,cross,5,0,90,60,2,Inlier ratio only,10,0.75,2,0,0,0,0,0
3517,cross,5,0,90,60,2,Inlier ratio only,15,1,2,0,0,0,0,0
3517,cross,5,0,90,60,2,Inlier ratio only,20,1.25,2,0,0,0,0,0
3518,cross,5,0,90,60,3,Full,10,0.75,2,2,0,0,1,1
3518,cross,5,0,90,60,3,Full,15,1,2,2,0,0,1,1
3518,cross,5,0,90,60,3,Full,20,1.25,2,2,0,0,1,1
3518,cross,5,0,90,60,3,Initial RANSAC,10,0.75,2,1,1,0,0,1
3518,cross,5,0,90,60,3,Initial RANSAC,15,1,2,1,1,0,0,1
3518,cross,5,0,90,60,3,Initial RANSAC,20,1.25,2,1,1,0,0,1
3518,cross,5,0,90,60,3,Inlier ratio only,10,0.75,2,0,0,0,0,0
3518,cross,5,0,90,60,3,Inlier ratio only,15,1,2,0,0,0,0,0
3518,cross,5,0,90,60,3,Inlier ratio only,20,1.25,2,0,0,0,0,0
3519,cross,5,0,90,60,4,Full,10,0.75,2,2,0,0,1,1
3519,cross,5,0,90,60,4,Full,15,1,2,2,0,0,1,1
3519,cross,5,0,90,60,4,Full,20,1.25,2,2,0,0,1,1
3519,cross,5,0,90,60,4,Initial RANSAC,10,0.75,2,1,1,0,0,1
3519,cross,5,0,90,60,4,Initial RANSAC,15,1,2,1,1,0,0,1
3519,cross,5,0,90,60,4,Initial RANSAC,20,1.25,2,1,1,0,0,1
3519,cross,5,0,90,60,4,Inlier ratio only,10,0.75,2,0,0,0,0,0
3519,cross,5,0,90,60,4,Inlier ratio only,15,1,2,0,0,0,0,0
3519,cross,5,0,90,60,4,Inlier ratio only,20,1.25,2,0,0,0,0,0
3520,cross,5,0,90,60,5,Full,10,0.75,2,2,0,0,1,1
3520,cross,5,0,90,60,5,Full,15,1,2,2,0,0,1,1
3520,cross,5,0,90,60,5,Full,20,1.25,2,2,0,0,1,1
3520,cross,5,0,90,60,5,Initial RANSAC,10,0.75,2,1,1,0,0,1
3520,cross,5,0,90,60,5,Initial RANSAC,15,1,2,1,1,0,0,1
3520,cross,5,0,90,60,5,Initial RANSAC,20,1.25,2,1,1,0,0,1
3520,cross,5,0,90,60,5,Inlier ratio only,10,0.75,2,0,0,0,0,0
3520,cross,5,0,90,60,5,Inlier ratio only,15,1,2,0,0,0,0,0
3520,cross,5,0,90,60,5,Inlier ratio only,20,1.25,2,0,0,0,0,0
3521,cross,5,0,90,90,1,Full,10,0.75,2,1,1,0,0,1
3521,cross,5,0,90,90,1,Full,15,1,2,1,1,0,0,1
3521,cross,5,0,90,90,1,Full,20,1.25,2,1,1,0,0,1
3521,cross,5,0,90,90,1,Initial RANSAC,10,0.75,2,1,1,0,0,1
3521,cross,5,0,90,90,1,Initial RANSAC,15,1,2,1,1,0,0,1
3521,cross,5,0,90,90,1,Initial RANSAC,20,1.25,2,1,1,0,0,1
3521,cross,5,0,90,90,1,Inlier ratio only,10,0.75,2,0,0,0,0,0
3521,cross,5,0,90,90,1,Inlier ratio only,15,1,2,0,0,0,0,0
3521,cross,5,0,90,90,1,Inlier ratio only,20,1.25,2,0,0,0,0,0
3522,cross,5,0,90,90,2,Full,10,0.75,2,1,1,0,0,1
3522,cross,5,0,90,90,2,Full,15,1,2,1,1,0,0,1
3522,cross,5,0,90,90,2,Full,20,1.25,2,1,1,0,0,1
3522,cross,5,0,90,90,2,Initial RANSAC,10,0.75,2,1,1,0,0,1
3522,cross,5,0,90,90,2,Initial RANSAC,15,1,2,1,1,0,0,1
3522,cross,5,0,90,90,2,Initial RANSAC,20,1.25,2,1,1,0,0,1
3522,cross,5,0,90,90,2,Inlier ratio only,10,0.75,2,0,0,0,0,0
3522,cross,5,0,90,90,2,Inlier ratio only,15,1,2,0,0,0,0,0
3522,cross,5,0,90,90,2,Inlier ratio only,20,1.25,2,0,0,0,0,0
3523,cross,5,0,90,90,3,Full,10,0.75,2,1,1,0,0,1
3523,cross,5,0,90,90,3,Full,15,1,2,1,1,0,0,1
3523,cross,5,0,90,90,3,Full,20,1.25,2,1,1,0,0,1
3523,cross,5,0,90,90,3,Initial RANSAC,10,0.75,2,1,1,0,0,1
3523,cross,5,0,90,90,3,Initial RANSAC,15,1,2,1,1,0,0,1
3523,cross,5,0,90,90,3,Initial RANSAC,20,1.25,2,1,1,0,0,1
3523,cross,5,0,90,90,3,Inlier ratio only,10,0.75,2,0,0,0,0,0
3523,cross,5,0,90,90,3,Inlier ratio only,15,1,2,0,0,0,0,0
3523,cross,5,0,90,90,3,Inlier ratio only,20,1.25,2,0,0,0,0,0
3524,cross,5,0,90,90,4,Full,10,0.75,2,1,1,0,0,1
3524,cross,5,0,90,90,4,Full,15,1,2,1,1,0,0,1
3524,cross,5,0,90,90,4,Full,20,1.25,2,1,1,0,0,1
3524,cross,5,0,90,90,4,Initial RANSAC,10,0.75,2,1,1,0,0,1
3524,cross,5,0,90,90,4,Initial RANSAC,15,1,2,1,1,0,0,1
3524,cross,5,0,90,90,4,Initial RANSAC,20,1.25,2,1,1,0,0,1
3524,cross,5,0,90,90,4,Inlier ratio only,10,0.75,2,0,0,0,0,0
3524,cross,5,0,90,90,4,Inlier ratio only,15,1,2,0,0,0,0,0
3524,cross,5,0,90,90,4,Inlier ratio only,20,1.25,2,0,0,0,0,0
3525,cross,5,0,90,90,5,Full,10,0.75,2,1,1,0,0,1
3525,cross,5,0,90,90,5,Full,15,1,2,1,1,0,0,1
3525,cross,5,0,90,90,5,Full,20,1.25,2,1,1,0,0,1
3525,cross,5,0,90,90,5,Initial RANSAC,10,0.75,2,1,1,0,0,1
3525,cross,5,0,90,90,5,Initial RANSAC,15,1,2,1,1,0,0,1
3525,cross,5,0,90,90,5,Initial RANSAC,20,1.25,2,1,1,0,0,1
3525,cross,5,0,90,90,5,Inlier ratio only,10,0.75,2,0,0,0,0,0
3525,cross,5,0,90,90,5,Inlier ratio only,15,1,2,0,0,0,0,0
3525,cross,5,0,90,90,5,Inlier ratio only,20,1.25,2,0,0,0,0,0
3526,cross,5,0,105,30,1,Full,10,0.75,2,1,0,0,0,1
3526,cross,5,0,105,30,1,Full,15,1,2,1,1,0,0,1
3526,cross,5,0,105,30,1,Full,20,1.25,2,1,1,0,0,1
3526,cross,5,0,105,30,1,Initial RANSAC,10,0.75,2,1,1,0,0,1
3526,cross,5,0,105,30,1,Initial RANSAC,15,1,2,1,1,0,0,1
3526,cross,5,0,105,30,1,Initial RANSAC,20,1.25,2,1,1,0,0,1
3526,cross,5,0,105,30,1,Inlier ratio only,10,0.75,2,0,0,0,0,0
3526,cross,5,0,105,30,1,Inlier ratio only,15,1,2,0,0,0,0,0
3526,cross,5,0,105,30,1,Inlier ratio only,20,1.25,2,0,0,0,0,0
3527,cross,5,0,105,30,2,Full,10,0.75,2,1,0,0,0,1
3527,cross,5,0,105,30,2,Full,15,1,2,1,1,0,0,1
3527,cross,5,0,105,30,2,Full,20,1.25,2,1,1,0,0,1
3527,cross,5,0,105,30,2,Initial RANSAC,10,0.75,2,1,1,0,0,1
3527,cross,5,0,105,30,2,Initial RANSAC,15,1,2,1,1,0,0,1
3527,cross,5,0,105,30,2,Initial RANSAC,20,1.25,2,1,1,0,0,1
3527,cross,5,0,105,30,2,Inlier ratio only,10,0.75,2,0,0,0,0,0
3527,cross,5,0,105,30,2,Inlier ratio only,15,1,2,0,0,0,0,0
3527,cross,5,0,105,30,2,Inlier ratio only,20,1.25,2,0,0,0,0,0
3528,cross,5,0,105,30,3,Full,10,0.75,2,1,0,0,0,1
3528,cross,5,0,105,30,3,Full,15,1,2,1,1,0,0,1
3528,cross,5,0,105,30,3,Full,20,1.25,2,1,1,0,0,1
3528,cross,5,0,105,30,3,Initial RANSAC,10,0.75,2,1,1,0,0,1
3528,cross,5,0,105,30,3,Initial RANSAC,15,1,2,1,1,0,0,1
3528,cross,5,0,105,30,3,Initial RANSAC,20,1.25,2,1,1,0,0,1
3528,cross,5,0,105,30,3,Inlier ratio only,10,0.75,2,0,0,0,0,0
3528,cross,5,0,105,30,3,Inlier ratio only,15,1,2,0,0,0,0,0
3528,cross,5,0,105,30,3,Inlier ratio only,20,1.25,2,0,0,0,0,0
3529,cross,5,0,105,30,4,Full,10,0.75,2,1,0,0,0,1
3529,cross,5,0,105,30,4,Full,15,1,2,1,1,0,0,1
3529,cross,5,0,105,30,4,Full,20,1.25,2,1,1,0,0,1
3529,cross,5,0,105,30,4,Initial RANSAC,10,0.75,2,1,1,0,0,1
3529,cross,5,0,105,30,4,Initial RANSAC,15,1,2,1,1,0,0,1
3529,cross,5,0,105,30,4,Initial RANSAC,20,1.25,2,1,1,0,0,1
3529,cross,5,0,105,30,4,Inlier ratio only,10,0.75,2,0,0,0,0,0
3529,cross,5,0,105,30,4,Inlier ratio only,15,1,2,0,0,0,0,0
3529,cross,5,0,105,30,4,Inlier ratio only,20,1.25,2,0,0,0,0,0
3530,cross,5,0,105,30,5,Full,10,0.75,2,1,0,0,0,1
3530,cross,5,0,105,30,5,Full,15,1,2,1,1,0,0,1
3530,cross,5,0,105,30,5,Full,20,1.25,2,1,1,0,0,1
3530,cross,5,0,105,30,5,Initial RANSAC,10,0.75,2,1,1,0,0,1
3530,cross,5,0,105,30,5,Initial RANSAC,15,1,2,1,1,0,0,1
3530,cross,5,0,105,30,5,Initial RANSAC,20,1.25,2,1,1,0,0,1
3530,cross,5,0,105,30,5,Inlier ratio only,10,0.75,2,0,0,0,0,0
3530,cross,5,0,105,30,5,Inlier ratio only,15,1,2,0,0,0,0,0
3530,cross,5,0,105,30,5,Inlier ratio only,20,1.25,2,0,0,0,0,0
3531,cross,5,0,105,60,1,Full,10,0.75,2,2,0,0,1,1
3531,cross,5,0,105,60,1,Full,15,1,2,2,0,0,1,1
3531,cross,5,0,105,60,1,Full,20,1.25,2,2,0,0,1,1
3531,cross,5,0,105,60,1,Initial RANSAC,10,0.75,2,1,1,0,0,1
3531,cross,5,0,105,60,1,Initial RANSAC,15,1,2,1,1,0,0,1
3531,cross,5,0,105,60,1,Initial RANSAC,20,1.25,2,1,1,0,0,1
3531,cross,5,0,105,60,1,Inlier ratio only,10,0.75,2,0,0,0,0,0
3531,cross,5,0,105,60,1,Inlier ratio only,15,1,2,0,0,0,0,0
3531,cross,5,0,105,60,1,Inlier ratio only,20,1.25,2,0,0,0,0,0
3532,cross,5,0,105,60,2,Full,10,0.75,2,2,0,0,1,1
3532,cross,5,0,105,60,2,Full,15,1,2,2,0,0,1,1
3532,cross,5,0,105,60,2,Full,20,1.25,2,2,0,0,1,1
3532,cross,5,0,105,60,2,Initial RANSAC,10,0.75,2,1,1,0,0,1
3532,cross,5,0,105,60,2,Initial RANSAC,15,1,2,1,1,0,0,1
3532,cross,5,0,105,60,2,Initial RANSAC,20,1.25,2,1,1,0,0,1
3532,cross,5,0,105,60,2,Inlier ratio only,10,0.75,2,0,0,0,0,0
3532,cross,5,0,105,60,2,Inlier ratio only,15,1,2,0,0,0,0,0
3532,cross,5,0,105,60,2,Inlier ratio only,20,1.25,2,0,0,0,0,0
3533,cross,5,0,105,60,3,Full,10,0.75,2,2,0,0,1,1
3533,cross,5,0,105,60,3,Full,15,1,2,2,0,0,1,1
3533,cross,5,0,105,60,3,Full,20,1.25,2,2,0,0,1,1
3533,cross,5,0,105,60,3,Initial RANSAC,10,0.75,2,1,1,0,0,1
3533,cross,5,0,105,60,3,Initial RANSAC,15,1,2,1,1,0,0,1
3533,cross,5,0,105,60,3,Initial RANSAC,20,1.25,2,1,1,0,0,1
3533,cross,5,0,105,60,3,Inlier ratio only,10,0.75,2,0,0,0,0,0
3533,cross,5,0,105,60,3,Inlier ratio only,15,1,2,0,0,0,0,0
3533,cross,5,0,105,60,3,Inlier ratio only,20,1.25,2,0,0,0,0,0
3534,cross,5,0,105,60,4,Full,10,0.75,2,2,0,0,1,1
3534,cross,5,0,105,60,4,Full,15,1,2,2,0,0,1,1
3534,cross,5,0,105,60,4,Full,20,1.25,2,2,0,0,1,1
3534,cross,5,0,105,60,4,Initial RANSAC,10,0.75,2,1,1,0,0,1
3534,cross,5,0,105,60,4,Initial RANSAC,15,1,2,1,1,0,0,1
3534,cross,5,0,105,60,4,Initial RANSAC,20,1.25,2,1,1,0,0,1
3534,cross,5,0,105,60,4,Inlier ratio only,10,0.75,2,0,0,0,0,0
3534,cross,5,0,105,60,4,Inlier ratio only,15,1,2,0,0,0,0,0
3534,cross,5,0,105,60,4,Inlier ratio only,20,1.25,2,0,0,0,0,0
3535,cross,5,0,105,60,5,Full,10,0.75,2,2,0,0,1,1
3535,cross,5,0,105,60,5,Full,15,1,2,2,0,0,1,1
3535,cross,5,0,105,60,5,Full,20,1.25,2,2,0,0,1,1
3535,cross,5,0,105,60,5,Initial RANSAC,10,0.75,2,1,1,0,0,1
3535,cross,5,0,105,60,5,Initial RANSAC,15,1,2,1,1,0,0,1
3535,cross,5,0,105,60,5,Initial RANSAC,20,1.25,2,1,1,0,0,1
3535,cross,5,0,105,60,5,Inlier ratio only,10,0.75,2,0,0,0,0,0
3535,cross,5,0,105,60,5,Inlier ratio only,15,1,2,0,0,0,0,0
3535,cross,5,0,105,60,5,Inlier ratio only,20,1.25,2,0,0,0,0,0
3536,cross,5,0,105,90,1,Full,10,0.75,2,2,0,0,1,1
3536,cross,5,0,105,90,1,Full,15,1,2,2,0,0,1,1
3536,cross,5,0,105,90,1,Full,20,1.25,2,2,0,0,1,1
3536,cross,5,0,105,90,1,Initial RANSAC,10,0.75,2,1,1,0,0,1
3536,cross,5,0,105,90,1,Initial RANSAC,15,1,2,1,1,0,0,1
3536,cross,5,0,105,90,1,Initial RANSAC,20,1.25,2,1,1,0,0,1
3536,cross,5,0,105,90,1,Inlier ratio only,10,0.75,2,0,0,0,0,0
3536,cross,5,0,105,90,1,Inlier ratio only,15,1,2,0,0,0,0,0
3536,cross,5,0,105,90,1,Inlier ratio only,20,1.25,2,0,0,0,0,0
3537,cross,5,0,105,90,2,Full,10,0.75,2,2,0,0,1,1
3537,cross,5,0,105,90,2,Full,15,1,2,2,0,0,1,1
3537,cross,5,0,105,90,2,Full,20,1.25,2,2,0,0,1,1
3537,cross,5,0,105,90,2,Initial RANSAC,10,0.75,2,1,1,0,0,1
3537,cross,5,0,105,90,2,Initial RANSAC,15,1,2,1,1,0,0,1
3537,cross,5,0,105,90,2,Initial RANSAC,20,1.25,2,1,1,0,0,1
3537,cross,5,0,105,90,2,Inlier ratio only,10,0.75,2,0,0,0,0,0
3537,cross,5,0,105,90,2,Inlier ratio only,15,1,2,0,0,0,0,0
3537,cross,5,0,105,90,2,Inlier ratio only,20,1.25,2,0,0,0,0,0
3538,cross,5,0,105,90,3,Full,10,0.75,2,2,0,0,1,1
3538,cross,5,0,105,90,3,Full,15,1,2,2,0,0,1,1
3538,cross,5,0,105,90,3,Full,20,1.25,2,2,0,0,1,1
3538,cross,5,0,105,90,3,Initial RANSAC,10,0.75,2,1,1,0,0,1
3538,cross,5,0,105,90,3,Initial RANSAC,15,1,2,1,1,0,0,1
3538,cross,5,0,105,90,3,Initial RANSAC,20,1.25,2,1,1,0,0,1
3538,cross,5,0,105,90,3,Inlier ratio only,10,0.75,2,0,0,0,0,0
3538,cross,5,0,105,90,3,Inlier ratio only,15,1,2,0,0,0,0,0
3538,cross,5,0,105,90,3,Inlier ratio only,20,1.25,2,0,0,0,0,0
3539,cross,5,0,105,90,4,Full,10,0.75,2,2,0,0,1,1
3539,cross,5,0,105,90,4,Full,15,1,2,2,0,0,1,1
3539,cross,5,0,105,90,4,Full,20,1.25,2,2,0,0,1,1
3539,cross,5,0,105,90,4,Initial RANSAC,10,0.75,2,1,1,0,0,1
3539,cross,5,0,105,90,4,Initial RANSAC,15,1,2,1,1,0,0,1
3539,cross,5,0,105,90,4,Initial RANSAC,20,1.25,2,1,1,0,0,1
3539,cross,5,0,105,90,4,Inlier ratio only,10,0.75,2,0,0,0,0,0
3539,cross,5,0,105,90,4,Inlier ratio only,15,1,2,0,0,0,0,0
3539,cross,5,0,105,90,4,Inlier ratio only,20,1.25,2,0,0,0,0,0
3540,cross,5,0,105,90,5,Full,10,0.75,2,2,0,0,1,1
3540,cross,5,0,105,90,5,Full,15,1,2,2,0,0,1,1
3540,cross,5,0,105,90,5,Full,20,1.25,2,2,0,0,1,1
3540,cross,5,0,105,90,5,Initial RANSAC,10,0.75,2,1,1,0,0,1
3540,cross,5,0,105,90,5,Initial RANSAC,15,1,2,1,1,0,0,1
3540,cross,5,0,105,90,5,Initial RANSAC,20,1.25,2,1,1,0,0,1
3540,cross,5,0,105,90,5,Inlier ratio only,10,0.75,2,0,0,0,0,0
3540,cross,5,0,105,90,5,Inlier ratio only,15,1,2,0,0,0,0,0
3540,cross,5,0,105,90,5,Inlier ratio only,20,1.25,2,0,0,0,0,0
3541,cross,5,0,120,30,1,Full,10,0.75,2,0,0,0,0,0
3541,cross,5,0,120,30,1,Full,15,1,2,0,0,0,0,0
3541,cross,5,0,120,30,1,Full,20,1.25,2,0,0,0,0,0
3541,cross,5,0,120,30,1,Initial RANSAC,10,0.75,2,1,1,0,0,1
3541,cross,5,0,120,30,1,Initial RANSAC,15,1,2,1,1,0,0,1
3541,cross,5,0,120,30,1,Initial RANSAC,20,1.25,2,1,1,0,0,1
3541,cross,5,0,120,30,1,Inlier ratio only,10,0.75,2,0,0,0,0,0
3541,cross,5,0,120,30,1,Inlier ratio only,15,1,2,0,0,0,0,0
3541,cross,5,0,120,30,1,Inlier ratio only,20,1.25,2,0,0,0,0,0
3542,cross,5,0,120,30,2,Full,10,0.75,2,0,0,0,0,0
3542,cross,5,0,120,30,2,Full,15,1,2,0,0,0,0,0
3542,cross,5,0,120,30,2,Full,20,1.25,2,0,0,0,0,0
3542,cross,5,0,120,30,2,Initial RANSAC,10,0.75,2,1,1,0,0,1
3542,cross,5,0,120,30,2,Initial RANSAC,15,1,2,1,1,0,0,1
3542,cross,5,0,120,30,2,Initial RANSAC,20,1.25,2,1,1,0,0,1
3542,cross,5,0,120,30,2,Inlier ratio only,10,0.75,2,0,0,0,0,0
3542,cross,5,0,120,30,2,Inlier ratio only,15,1,2,0,0,0,0,0
3542,cross,5,0,120,30,2,Inlier ratio only,20,1.25,2,0,0,0,0,0
3543,cross,5,0,120,30,3,Full,10,0.75,2,0,0,0,0,0
3543,cross,5,0,120,30,3,Full,15,1,2,0,0,0,0,0
3543,cross,5,0,120,30,3,Full,20,1.25,2,0,0,0,0,0
3543,cross,5,0,120,30,3,Initial RANSAC,10,0.75,2,1,1,0,0,1
3543,cross,5,0,120,30,3,Initial RANSAC,15,1,2,1,1,0,0,1
3543,cross,5,0,120,30,3,Initial RANSAC,20,1.25,2,1,1,0,0,1
3543,cross,5,0,120,30,3,Inlier ratio only,10,0.75,2,0,0,0,0,0
3543,cross,5,0,120,30,3,Inlier ratio only,15,1,2,0,0,0,0,0
3543,cross,5,0,120,30,3,Inlier ratio only,20,1.25,2,0,0,0,0,0
3544,cross,5,0,120,30,4,Full,10,0.75,2,0,0,0,0,0
3544,cross,5,0,120,30,4,Full,15,1,2,0,0,0,0,0
3544,cross,5,0,120,30,4,Full,20,1.25,2,0,0,0,0,0
3544,cross,5,0,120,30,4,Initial RANSAC,10,0.75,2,1,1,0,0,1
3544,cross,5,0,120,30,4,Initial RANSAC,15,1,2,1,1,0,0,1
3544,cross,5,0,120,30,4,Initial RANSAC,20,1.25,2,1,1,0,0,1
3544,cross,5,0,120,30,4,Inlier ratio only,10,0.75,2,0,0,0,0,0
3544,cross,5,0,120,30,4,Inlier ratio only,15,1,2,0,0,0,0,0
3544,cross,5,0,120,30,4,Inlier ratio only,20,1.25,2,0,0,0,0,0
3545,cross,5,0,120,30,5,Full,10,0.75,2,0,0,0,0,0
3545,cross,5,0,120,30,5,Full,15,1,2,0,0,0,0,0
3545,cross,5,0,120,30,5,Full,20,1.25,2,0,0,0,0,0
3545,cross,5,0,120,30,5,Initial RANSAC,10,0.75,2,1,1,0,0,1
3545,cross,5,0,120,30,5,Initial RANSAC,15,1,2,1,1,0,0,1
3545,cross,5,0,120,30,5,Initial RANSAC,20,1.25,2,1,1,0,0,1
3545,cross,5,0,120,30,5,Inlier ratio only,10,0.75,2,0,0,0,0,0
3545,cross,5,0,120,30,5,Inlier ratio only,15,1,2,0,0,0,0,0
3545,cross,5,0,120,30,5,Inlier ratio only,20,1.25,2,0,0,0,0,0
3546,cross,5,0,120,60,1,Full,10,0.75,2,2,0,0,1,1
3546,cross,5,0,120,60,1,Full,15,1,2,2,0,0,1,1
3546,cross,5,0,120,60,1,Full,20,1.25,2,2,0,0,1,1
3546,cross,5,0,120,60,1,Initial RANSAC,10,0.75,2,1,1,0,0,1
3546,cross,5,0,120,60,1,Initial RANSAC,15,1,2,1,1,0,0,1
3546,cross,5,0,120,60,1,Initial RANSAC,20,1.25,2,1,1,0,0,1
3546,cross,5,0,120,60,1,Inlier ratio only,10,0.75,2,0,0,0,0,0
3546,cross,5,0,120,60,1,Inlier ratio only,15,1,2,0,0,0,0,0
3546,cross,5,0,120,60,1,Inlier ratio only,20,1.25,2,0,0,0,0,0
3547,cross,5,0,120,60,2,Full,10,0.75,2,2,0,0,1,1
3547,cross,5,0,120,60,2,Full,15,1,2,2,0,0,1,1
3547,cross,5,0,120,60,2,Full,20,1.25,2,2,0,0,1,1
3547,cross,5,0,120,60,2,Initial RANSAC,10,0.75,2,1,1,0,0,1
3547,cross,5,0,120,60,2,Initial RANSAC,15,1,2,1,1,0,0,1
3547,cross,5,0,120,60,2,Initial RANSAC,20,1.25,2,1,1,0,0,1
3547,cross,5,0,120,60,2,Inlier ratio only,10,0.75,2,0,0,0,0,0
3547,cross,5,0,120,60,2,Inlier ratio only,15,1,2,0,0,0,0,0
3547,cross,5,0,120,60,2,Inlier ratio only,20,1.25,2,0,0,0,0,0
3548,cross,5,0,120,60,3,Full,10,0.75,2,2,0,0,1,1
